seq,ts,AD,position,posLength,velocity,width,filmVelocity,isRotationCW,angleOfRotation,aRoundTimeOfRotation,sampleAD
15772,1767859518316,39677,9794,13850,4.2,1449,26.24,0,146.8,7.717,50554
15773,1767859518423,39438,9844,13850,4.2,1449,26.24,0,146.8,7.717,50554
15774,1767859518516,39191,9895,13850,4.2,1449,26.24,0,146.8,7.717,50554
15775,1767859518625,38870,9949,13850,4.2,1449,26.24,0,146.8,7.717,50554
15776,1767859518720,38673,9995,13850,4.2,1449,26.24,0,146.8,7.717,50554
15777,1767859518826,38771,10049,13850,4.2,1449,26.24,0,146.8,7.717,50554
15778,1767859518922,39230,10099,13850,4.2,1449,26.24,0,146.8,7.717,50554
15779,1767859519014,39492,10144,13850,4.192,1449,26.252,0,146.1,7.717,50554
15780,1767859519126,39672,10199,13850,4.192,1449,26.252,0,146.1,7.717,50554
15781,1767859519216,39654,10244,13850,4.192,1449,26.252,0,146.1,7.717,50554
15782,1767859519311,39413,10294,13850,4.192,1449,26.252,0,146.1,7.717,50554
15783,1767859519420,39047,10344,13850,4.192,1449,26.252,0,146.1,7.717,50554
15784,1767859519515,38629,10389,13850,4.192,1449,26.252,0,146.1,7.717,50554
15785,1767859519625,38442,10448,13850,4.192,1449,26.252,0,146.1,7.717,50554
15786,1767859519720,38514,10494,13850,4.192,1449,26.252,0,146.1,7.717,50554
15787,1767859519815,38835,10539,13850,4.192,1449,26.252,0,146.1,7.717,50554
15788,1767859519924,39416,10599,13850,4.192,1449,26.252,0,146.1,7.717,50554
15789,1767859520019,39476,10638,13850,4.2,1449,26.276,0,145.4,7.717,50554
15790,1767859520115,39348,10688,13850,4.2,1449,26.276,0,145.4,7.717,50554
15791,1767859520208,39103,10738,13850,4.2,1449,26.276,0,145.4,7.717,50554
15792,1767859520319,38758,10793,13850,4.2,1449,26.276,0,145.4,7.717,50554
15793,1767859520415,38445,10839,13850,4.2,1449,26.276,0,145.4,7.717,50554
15794,1767859520509,38579,10888,13850,4.2,1449,26.276,0,145.4,7.717,50554
15795,1767859520604,38682,10938,13850,4.2,1449,26.276,0,145.4,7.717,50554
15796,1767859520715,38942,10988,13850,4.2,1449,26.276,0,145.4,7.717,50554
15797,1767859520809,39342,11038,13850,4.2,1449,26.276,0,145.4,7.717,50554
15798,1767859520917,39316,11093,13850,4.2,1449,26.276,0,145.4,7.717,50554
15799,1767859521016,39169,11143,13850,4.192,1449,26.276,0,144.7,7.717,50554
15800,1767859521124,39039,11198,13850,4.192,1449,26.276,0,144.7,7.717,50554
15801,1767859521219,39092,11243,13850,4.192,1449,26.276,0,144.7,7.717,50554
15802,1767859521314,39143,11293,13850,4.192,1449,26.276,0,144.7,7.717,50554
15803,1767859521423,39179,11347,13850,4.192,1449,26.276,0,144.7,7.717,50554
15804,1767859521515,39087,11387,13850,4.192,1449,26.276,0,144.7,7.717,50554
15805,1767859521610,38817,11443,13850,4.192,1449,26.276,0,144.7,7.717,50554
15806,1767859521722,38594,11498,13850,4.192,1449,26.276,0,144.7,7.717,50554
15807,1767859521815,38591,11542,13850,4.192,1449,26.276,0,144.7,7.717,50554
15808,1767859521927,39340,11592,13850,4.192,1449,26.276,0,144.7,7.717,50554
15809,1767859522022,43764,11648,13850,4.192,1449,26.227,0,144,7.717,50554
15810,1767859522116,47447,11692,13850,4.192,1449,26.227,0,144,7.7,50554
15811,1767859522215,49963,11742,13850,4.192,1449,26.227,0,144,7.7,50554
15812,1767859522308,50597,11787,13850,4.192,1449,26.227,0,144,7.7,50554
15813,1767859522418,50673,11842,13850,4.192,1449,26.227,0,144,7.7,50554
15814,1767859522514,50702,11880,13850,4.192,1449,26.227,0,144,7.717,50554
15815,1767859522624,50682,11947,13850,4.192,1449,26.227,0,144,7.717,50554
15816,1767859522719,50689,11997,13850,4.192,1449,26.227,0,144,7.717,50554
15817,1767859522815,50702,12042,13850,4.192,1449,26.227,0,144,7.7,50554
15818,1767859522922,50644,12097,13850,4.192,1449,26.227,0,144,7.7,50554
15819,1767859523017,50684,12142,13850,4.192,1449,26.276,0,143.3,7.717,50554
15820,1767859523126,50694,12197,13850,4.192,1449,26.276,0,143.3,7.717,50554
15821,1767859523222,50732,12247,13850,4.192,1449,26.276,0,143.3,7.717,50554
15822,1767859523317,50707,12291,13850,4.192,1449,26.276,0,143.3,7.717,50554
15823,1767859523429,50672,12344,13850,4.192,1449,26.276,0,143.3,7.717,50554
15824,1767859523506,50717,12377,13850,4.192,1449,26.276,0,143.3,7.717,50554
15825,1767859523617,50669,12413,13850,4.192,1449,26.276,0,143.3,7.717,50554
15826,1767859523712,50680,12436,13850,4.192,1449,26.276,0,143.3,7.717,50554
15827,1767859523806,50699,12450,13850,4.192,1449,26.276,0,143.3,7.717,50554
15828,1767859523915,50699,12455,13850,4.192,1449,26.276,0,143.3,7.717,50554
15829,1767859524014,50699,12455,13850,4.192,1449,26.276,0,143.3,7.717,50554
15830,1767859524121,50699,12455,13850,4.192,1449,26.276,0,142.6,7.717,50554
15831,1767859524214,50700,12455,13850,4.192,1449,26.276,0,142.6,7.717,50554
15832,1767859524308,50700,12455,13850,4.192,1449,26.276,0,142.6,7.717,50554
15833,1767859524421,50700,12455,13850,4.192,1449,26.276,0,142.6,7.717,50554
15834,1767859524512,50700,12455,13850,4.192,1450,26.276,0,142.6,7.717,50554
15835,1767859524608,50700,12455,13850,4.192,1450,26.276,0,142.6,7.717,50554
15836,1767859524720,50700,12447,13850,4.192,1450,26.276,0,142.6,7.717,50554
15837,1767859524816,50665,12429,13850,4.192,1450,26.276,0,142.6,7.717,50554
15838,1767859524924,50629,12393,13850,4.192,1450,26.276,0,142.6,7.717,50554
15839,1767859525021,50647,12355,13850,4.192,1450,26.276,0,142.6,7.717,50554
15840,1767859525129,50668,12301,13850,0.907,1450,26.276,0,141.9,7.717,50554
15841,1767859525225,50634,12255,13850,0.907,1450,26.276,0,141.9,7.7,50554
15842,1767859525304,50689,12211,13850,0.907,1450,26.276,0,141.9,7.7,50554
15843,1767859525415,50674,12156,13850,0.907,1450,26.276,0,141.9,7.7,50554
15844,1767859525511,50647,12111,13850,0.907,1450,26.276,0,141.9,7.7,50554
15845,1767859525620,50652,12056,13850,0.907,1450,26.276,0,141.9,7.7,50554
15846,1767859525715,50641,12006,13850,0.907,1450,26.276,0,141.9,7.7,50554
15847,1767859525809,50633,11961,13850,0.907,1450,26.276,0,141.9,7.7,50554
15848,1767859525920,50620,11906,13850,0.907,1450,26.276,0,141.9,7.7,50554
15849,1767859526010,50654,11866,13850,0.907,1450,26.276,0,141.9,7.717,50554
15850,1767859526119,50649,11806,13850,-4.192,1450,26.288,0,141.2,7.717,50554
15851,1767859526216,50685,11756,13850,-4.192,1450,26.288,0,141.2,7.717,50554
15852,1767859526308,50669,11711,13850,-4.192,1450,26.288,0,141.2,7.717,50554
15853,1767859526414,50232,11656,13850,-4.192,1450,26.288,0,141.2,7.717,50554
15854,1767859526509,47442,11611,13850,-4.192,1450,26.288,0,141.2,7.717,50554
15855,1767859526604,42329,11562,13850,-4.192,1450,26.288,0,141.2,7.717,50554
15856,1767859526714,39336,11506,13850,-4.192,1450,26.288,0,141.2,7.7,50554
15857,1767859526810,39061,11462,13850,-4.192,1450,26.288,0,141.2,7.7,50554
15858,1767859526917,39014,11406,13850,-4.192,1450,26.288,0,141.2,7.7,50554
15859,1767859527013,39181,11357,13850,-4.192,1450,26.288,0,141.2,7.717,50554
15860,1767859527123,39412,11301,13850,-4.2,1450,26.264,0,140.5,7.717,50554
15861,1767859527217,39341,11257,13850,-4.2,1450,26.264,0,140.5,7.717,50554
15862,1767859527315,39044,11207,13850,-4.2,1450,26.264,0,140.5,7.717,50554
15863,1767859527425,39025,11152,13850,-4.2,1450,26.264,0,140.5,7.717,50554
15864,1767859527517,39119,11109,13850,-4.2,1450,26.264,0,140.5,7.717,50554
15865,1767859527613,39132,11063,13850,-4.2,1450,26.264,0,140.5,7.717,50554
15866,1767859527724,39228,11002,13850,-4.2,1450,26.264,0,140.5,7.717,50554
15867,1767859527820,39236,10957,13850,-4.2,1450,26.264,0,140.5,7.717,50554
15868,1767859527915,39156,10907,13850,-4.2,1450,26.264,0,140.5,7.717,50554
15869,1767859528009,39033,10862,13850,-4.2,1450,26.264,0,140.5,7.717,50554
15870,1767859528118,38920,10808,13850,-4.192,1450,26.264,0,139.8,7.717,50554
15871,1767859528213,38881,10762,13850,-4.192,1450,26.264,0,139.8,7.717,50554
15872,1767859528307,38769,10712,13850,-4.192,1450,26.264,0,139.8,7.717,50554
15873,1767859528417,38909,10657,13850,-4.192,1450,26.264,0,139.8,7.717,50554
15874,1767859528514,39169,10613,13850,-4.192,1450,26.264,0,139.8,7.717,50554
15875,1767859528621,39342,10557,13850,-4.192,1450,26.264,0,139.8,7.7,50554
15876,1767859528717,39482,10508,13850,-4.192,1450,26.264,0,139.8,7.7,50554
15877,1767859528816,39351,10458,13850,-4.192,1450,26.264,0,139.8,7.7,50554
15878,1767859528924,39059,10402,13850,-4.192,1450,26.264,0,139.8,7.7,50554
15879,1767859529020,39065,10358,13850,-4.192,1450,26.264,0,139.8,7.7,50554
15880,1767859529129,38889,10308,13850,-4.192,1450,26.264,0,139.1,7.717,50554
15881,1767859529225,38901,10263,13850,-4.192,1450,26.264,0,139.1,7.717,50554
15882,1767859529312,38998,10213,13850,-4.192,1450,26.264,0,139.1,7.717,50554
15883,1767859529416,39344,10158,13850,-4.192,1450,26.264,0,139.1,7.717,50554
15884,1767859529511,39592,10118,13850,-4.192,1450,26.264,0,139.1,7.717,50554
15885,1767859529622,39482,10058,13850,-4.192,1450,26.264,0,139.1,7.717,50554
15886,1767859529715,39326,10008,13850,-4.192,1450,26.264,0,139.1,7.717,50554
15887,1767859529807,39035,9963,13850,-4.192,1450,26.264,0,139.1,7.7,50554
15888,1767859529926,38536,9908,13850,-4.192,1450,26.264,0,139.1,7.7,50554
15889,1767859530029,38448,9854,13850,-4.192,1450,26.264,0,139.1,7.7,50554
15890,1767859530122,38754,9803,13850,-4.2,1450,26.301,0,138.4,7.717,50554
15891,1767859530218,39325,9759,13850,-4.2,1450,26.301,0,138.4,7.717,50554
15892,1767859530315,39713,9709,13850,-4.2,1450,26.301,0,138.4,7.717,50554
15893,1767859530424,39748,9653,13850,-4.2,1450,26.301,0,138.4,7.717,50554
15894,1767859530518,39563,9609,13850,-4.2,1450,26.301,0,138.4,7.717,50554
15895,1767859530629,39370,9554,13850,-4.2,1450,26.301,0,138.4,7.717,50554
15896,1767859530721,38949,9509,13850,-4.2,1450,26.301,0,138.4,7.7,50554
15897,1767859530827,38543,9454,13850,-4.2,1450,26.301,0,138.4,7.7,50554
15898,1767859530922,38517,9404,13850,-4.2,1450,26.301,0,138.4,7.7,50554
15899,1767859531017,38717,9359,13850,-4.2,1450,26.301,0,138.4,7.7,50554
15900,1767859531126,39182,9304,13850,-4.192,1450,26.276,0,137.7,7.7,50554
15901,1767859531222,39365,9254,13850,-4.192,1450,26.276,0,137.7,7.717,50554
15902,1767859531319,39744,9209,13850,-4.192,1450,26.276,0,137.7,7.717,50554
15903,1767859531412,39653,9159,13850,-4.192,1450,26.276,0,137.7,7.717,50554
15904,1767859531505,39435,9114,13850,-4.192,1450,26.276,0,137.7,7.717,50554
15905,1767859531617,38877,9059,13850,-4.192,1450,26.276,0,137.7,7.7,50554
15906,1767859531711,38696,9015,13850,-4.192,1450,26.276,0,137.7,7.7,50554
15907,1767859531805,38646,8965,13850,-4.192,1450,26.276,0,137.7,7.717,50554
15908,1767859531918,38862,8915,13850,-4.192,1450,26.276,0,137.7,7.717,50554
15909,1767859532010,39217,8865,13850,-4.192,1450,26.276,0,137.7,7.717,50554
15910,1767859532120,39416,8810,13850,-4.192,1450,26.264,0,137,7.717,50554
15911,1767859532213,39712,8760,13850,-4.192,1450,26.264,0,137,7.717,50554
15912,1767859532310,39768,8714,13850,-4.192,1450,26.264,0,137,7.717,50554
15913,1767859532420,39418,8660,13850,-4.192,1450,26.264,0,137,7.717,50554
15914,1767859532516,39318,8615,13850,-4.192,1450,26.264,0,137,7.717,50554
15915,1767859532623,39171,8555,13850,-4.192,1450,26.264,0,137,7.7,50554
15916,1767859532719,39234,8515,13850,-4.192,1450,26.264,0,137,7.7,50554
15917,1767859532815,38925,8460,13850,-4.192,1450,26.264,0,137,7.717,50554
15918,1767859532925,39108,8405,13850,-4.192,1450,26.264,0,137,7.717,50554
15919,1767859533022,39433,8370,13850,-4.192,1450,26.264,0,137,7.7,50554
15920,1767859533116,39389,8310,13850,-4.2,1450,26.276,0,136.4,7.7,50554
15921,1767859533210,39267,8265,13850,-4.2,1450,26.276,0,136.4,7.7,50554
15922,1767859533305,39349,8215,13850,-4.2,1450,26.276,0,136.4,7.717,50554
15923,1767859533416,39307,8160,13850,-4.2,1450,26.276,0,136.4,7.717,50554
15924,1767859533510,39157,8115,13850,-4.2,1450,26.276,0,136.4,7.717,50554
15925,1767859533620,39135,8061,13850,-4.2,1450,26.276,0,136.4,7.717,50554
15926,1767859533716,39237,8011,13850,-4.2,1450,26.276,0,136.4,7.717,50554
15927,1767859533812,39092,7961,13850,-4.2,1450,26.276,0,136.4,7.717,50554
15928,1767859533923,38948,7906,13850,-4.2,1450,26.276,0,136.4,7.717,50554
15929,1767859534017,38981,7860,13850,-4.2,1450,26.276,0,136.4,7.717,50554
15930,1767859534113,39114,7810,13850,-4.192,1450,26.276,0,135.6,7.717,50554
15931,1767859534226,39232,7756,13850,-4.192,1450,26.276,0,135.6,7.717,50554
15932,1767859534316,39230,7716,13850,-4.192,1450,26.276,0,135.6,7.717,50554
15933,1767859534425,39266,7656,13850,-4.192,1450,26.276,0,135.6,7.717,50554
15934,1767859534521,39276,7611,13850,-4.192,1450,26.276,0,135.6,7.717,50554
15935,1767859534617,39179,7561,13850,-4.192,1450,26.276,0,135.6,7.717,50554
15936,1767859534712,39018,7511,13850,-4.192,1450,26.276,0,135.6,7.717,50554
15937,1767859534809,38902,7466,13850,-4.192,1450,26.276,0,135.6,7.717,50554
15938,1767859534917,38882,7411,13850,-4.192,1450,26.276,0,135.6,7.717,50554
15939,1767859535014,38900,7362,13850,-4.192,1450,26.276,0,135.6,7.717,50554
15940,1767859535128,39130,7306,13850,-4.2,1450,26.276,0,134.9,7.717,50554
15941,1767859535217,39263,7261,13850,-4.2,1450,26.276,0,134.9,7.717,50554
15942,1767859535313,39265,7211,13850,-4.2,1450,26.276,0,134.9,7.717,50554
15943,1767859535421,39292,7170,13850,-4.2,1450,26.276,0,134.9,7.717,50554
15944,1767859535516,39101,7111,13850,-4.2,1450,26.276,0,134.9,7.717,50554
15945,1767859535624,39129,7057,13850,-4.2,1450,26.276,0,134.9,7.717,50554
15946,1767859535715,39160,7012,13850,-4.2,1450,26.276,0,134.9,7.717,50554
15947,1767859535809,39171,6967,13850,-4.2,1450,26.276,0,134.9,7.717,50554
15948,1767859535920,39117,6912,13850,-4.2,1450,26.276,0,134.9,7.717,50554
15949,1767859536012,38937,6862,13850,-4.2,1450,26.276,0,134.9,7.717,50554
15950,1767859536107,38708,6817,13850,-4.2,1450,26.276,0,134.9,7.717,50554
15951,1767859536221,38834,6766,13850,-4.192,1450,26.288,0,134.9,7.717,50554
15952,1767859536328,39323,6707,13850,-4.192,1450,26.288,0,134.9,7.717,50554
15953,1767859536423,39622,6657,13850,-4.192,1450,26.288,0,134.9,7.717,50554
15954,1767859536515,39721,6612,13850,-4.192,1450,26.288,0,134.9,7.717,50554
15955,1767859536613,39646,6567,13850,-4.192,1450,26.288,0,134.9,7.717,50554
15956,1767859536716,39276,6512,13850,-4.192,1450,26.288,0,134.9,7.717,50554
15957,1767859536812,39160,6462,13850,-4.192,1450,26.288,0,134.9,7.717,50554
15958,1767859536923,38844,6408,13850,-4.192,1450,26.288,0,134.9,7.717,50554
15959,1767859537016,38898,6362,13850,-4.192,1450,26.288,0,134.9,7.717,50554
15960,1767859537122,39217,6308,13850,-4.192,1450,26.288,0,134.9,7.717,50554
15961,1767859537217,39189,6263,13850,-4.192,1450,26.264,0,133.6,7.717,50554
15962,1767859537311,39058,6217,13850,-4.192,1450,26.264,0,133.6,7.717,50554
15963,1767859537421,38936,6163,13850,-4.192,1450,26.264,0,133.6,7.717,50554
15964,1767859537514,39172,6113,13850,-4.192,1450,26.264,0,133.6,7.717,50554
15965,1767859537610,39363,6068,13850,-4.192,1450,26.264,0,133.6,7.717,50554
15966,1767859537720,39721,6013,13850,-4.192,1450,26.264,0,133.6,7.717,50554
15967,1767859537814,39689,5963,13850,-4.192,1450,26.264,0,133.6,7.717,50554
15968,1767859537923,39519,5908,13850,-4.192,1450,26.264,0,133.6,7.717,50554
15969,1767859538020,39330,5863,13850,-4.192,1450,26.264,0,133.6,7.717,50554
15970,1767859538130,39074,5808,13850,-4.192,1450,26.264,0,133.6,7.717,50554
15971,1767859538224,38799,5758,13850,-4.2,1450,26.252,0,132.9,7.717,50554
15972,1767859538319,38755,5723,13850,-4.2,1450,26.252,0,132.9,7.717,50554
15973,1767859538414,38922,5663,13850,-4.2,1450,26.252,0,132.9,7.717,50554
15974,1767859538509,39170,5618,13850,-4.2,1450,26.252,0,132.9,7.717,50554
15975,1767859538622,39405,5564,13850,-4.2,1450,26.252,0,132.9,7.717,50554
15976,1767859538711,39585,5518,13850,-4.2,1450,26.252,0,132.9,7.717,50554
15977,1767859538805,39577,5468,13850,-4.2,1450,26.252,0,132.9,7.717,50554
15978,1767859538915,39276,5414,13850,-4.2,1450,26.252,0,132.9,7.717,50554
15979,1767859539010,39072,5369,13850,-4.2,1450,26.252,0,132.9,7.717,50554
15980,1767859539120,38861,5313,13850,-4.2,1450,26.252,0,132.9,7.717,50554
15981,1767859539216,38757,5264,13850,-4.2,1450,26.288,0,132.1,7.717,50554
15982,1767859539311,38803,5219,13850,-4.2,1450,26.288,0,132.1,7.717,50554
15983,1767859539424,39166,5159,13850,-4.2,1450,26.288,0,132.1,7.717,50554
15984,1767859539518,39251,5114,13850,-4.2,1450,26.288,0,132.1,7.717,50554
15985,1767859539630,39296,5059,13850,-4.2,1450,26.288,0,132.1,7.717,50554
15986,1767859539722,39107,5009,13850,-4.2,1450,26.288,0,132.1,7.717,50554
15987,1767859539816,39208,4964,13850,-4.2,1450,26.288,0,132.1,7.717,50554
15988,1767859539927,39297,4909,13850,-4.2,1450,26.288,0,132.1,7.717,50554
15989,1767859540020,39163,4864,13850,-4.2,1450,26.288,0,132.1,7.717,50554
15990,1767859540128,39075,4810,13850,-4.2,1450,26.288,0,132.1,7.717,50554
15991,1767859540225,39113,4760,13850,-4.183,1450,26.313,0,131.4,7.717,50554
15992,1767859540317,39131,4714,13850,-4.183,1450,26.313,0,131.4,7.717,50554
15993,1767859540429,39015,4659,13850,-4.183,1450,26.313,0,131.4,7.717,50554
15994,1767859540506,38854,4629,13850,-4.183,1450,26.313,0,131.4,7.717,50554
15995,1767859540614,38765,4565,13850,-4.183,1450,26.313,0,131.4,7.7,50554
15996,1767859540727,38852,4510,13850,-4.183,1450,26.313,0,131.4,7.7,50554
15997,1767859540806,39236,4470,13850,-4.183,1450,26.313,0,131.4,7.7,50554
15998,1767859540915,39442,4415,13850,-4.183,1450,26.313,0,131.4,7.7,50554
15999,1767859541010,39474,4370,13850,-4.183,1450,26.313,0,131.4,7.717,50554
16000,1767859541121,39466,4315,13850,-4.183,1450,26.313,0,131.4,7.717,50554
16001,1767859541213,39302,4265,13850,-4.2,1450,26.288,0,130.8,7.717,50554
16002,1767859541309,39035,4220,13850,-4.2,1450,26.288,0,130.8,7.717,50554
16003,1767859541417,38762,4165,13850,-4.2,1450,26.288,0,130.8,7.717,50554
16004,1767859541512,38712,4115,13850,-4.2,1450,26.288,0,130.8,7.717,50554
16005,1767859541618,38715,4065,13850,-4.2,1450,26.288,0,130.8,7.717,50554
16006,1767859541709,38899,4030,13850,-4.2,1450,26.288,0,130.8,7.717,50554
16007,1767859541804,39147,3970,13850,-4.2,1450,26.288,0,130.8,7.7,50554
16008,1767859541916,39192,3916,13850,-4.2,1450,26.288,0,130.8,7.7,50554
16009,1767859542008,39185,3870,13850,-4.2,1450,26.288,0,130.8,7.7,50554
16010,1767859542118,38895,3816,13850,-4.2,1450,26.288,0,130.8,7.7,50554
16011,1767859542213,38507,3766,13850,-4.192,1450,26.301,0,130.1,7.7,50554
16012,1767859542309,38883,3721,13850,-4.192,1450,26.301,0,130.1,7.7,50554
16013,1767859542415,39351,3665,13850,-4.192,1450,26.301,0,130.1,7.7,50554
16014,1767859542511,39463,3616,13850,-4.192,1450,26.301,0,130.1,7.7,50554
16015,1767859542622,39433,3561,13850,-4.192,1450,26.301,0,130.1,7.7,50554
16016,1767859542713,39375,3516,13850,-4.192,1450,26.301,0,130.1,7.717,50554
16017,1767859542809,39147,3471,13850,-4.192,1450,26.301,0,130.1,7.717,50554
16018,1767859542919,38943,3416,13850,-4.192,1450,26.301,0,130.1,7.717,50554
16019,1767859543014,38556,3366,13850,-4.192,1450,26.301,0,130.1,7.717,50554
16020,1767859543111,38502,3321,13850,-4.192,1450,26.301,0,130.1,7.717,50554
16021,1767859543224,38892,3261,13850,-4.2,1450,26.276,0,129.4,7.7,50554
16022,1767859543329,39447,3211,13850,-4.2,1450,26.276,0,129.4,7.7,50554
16023,1767859543425,39778,3161,13850,-4.2,1450,26.276,0,129.4,7.717,50554
16024,1767859543522,39774,3111,13850,-4.2,1450,26.276,0,129.4,7.717,50554
16025,1767859543613,39597,3071,13850,-4.2,1450,26.276,0,129.4,7.717,50554
16026,1767859543726,38840,3012,13850,-4.2,1450,26.276,0,129.4,7.717,50554
16027,1767859543804,38578,2972,13850,-4.2,1450,26.276,0,129.4,7.717,50554
16028,1767859543915,38585,2922,13850,-4.2,1450,26.276,0,129.4,7.717,50554
16029,1767859544008,38666,2872,13850,-4.2,1450,26.276,0,129.4,7.717,50554
16030,1767859544118,39026,2817,13850,-4.2,1450,26.276,0,129.4,7.717,50554
16031,1767859544213,39192,2767,13850,-4.2,1450,26.288,0,128.6,7.717,50554
16032,1767859544310,39396,2722,13850,-4.2,1450,26.288,0,128.6,7.7,50554
16033,1767859544419,39284,2667,13850,-4.2,1450,26.288,0,128.6,7.7,50554
16034,1767859544516,39236,2617,13850,-4.2,1450,26.288,0,128.6,7.7,50554
16035,1767859544624,39270,2562,13850,-4.2,1450,26.288,0,128.6,7.7,50554
16036,1767859544723,39215,2517,13850,-4.2,1450,26.288,0,128.6,7.7,50554
16037,1767859544830,39304,2462,13850,-4.2,1450,26.288,0,128.6,7.717,50554
16038,1767859544925,39218,2412,13850,-4.2,1450,26.288,0,128.6,7.717,50554
16039,1767859545022,38981,2372,13850,-4.2,1450,26.288,0,128.6,7.717,50554
