timestamp,alphaDeg,measured,predicted,symmetric,error
1779423889598,309.697,7884.000,7944.631,7967.563,60.631
1779423889609,314.001,7986.000,7972.016,7896.648,-13.984
1779423889618,309.788,7884.000,7945.211,7967.563,61.211
1779423889629,314.114,7986.000,7972.730,7896.648,-13.270
1779423889638,309.900,7884.000,7945.925,7967.563,61.925
1779423889658,310.012,7884.000,7946.639,8022.615,62.639
1779423889678,310.093,7884.000,7947.151,8022.615,63.151
1779423889698,310.205,7884.000,7947.864,8022.615,63.864
1779423889718,310.285,7884.000,7948.377,8022.615,64.377
1779423889738,310.408,7884.000,7949.157,8022.615,65.157
1779423889758,310.510,7884.000,7949.804,8022.615,65.804
1779423889778,310.601,7884.000,7950.383,8022.615,66.383
1779423889798,310.713,7884.000,7951.096,8022.615,67.096
1779423889818,310.793,7884.000,7951.608,8022.615,67.608
1779423889838,310.916,7884.000,7952.388,8022.615,68.388
1779423889858,311.028,7884.000,7953.101,7947.211,69.101
1779423889878,311.109,7918.000,7953.613,7947.211,35.613
1779423889898,311.221,7918.000,7954.326,7947.211,36.326
1779423889918,311.312,7884.000,7954.904,7947.211,70.904
1779423889938,311.434,7884.000,7955.685,7947.211,71.685
1779423889958,311.515,7884.000,7956.196,7947.211,72.196
1779423889962,307.186,7884.000,7930.745,7914.799,46.745
1779423889978,311.627,7918.000,7956.909,7947.211,38.909
1779423889982,307.287,7884.000,7930.716,7914.799,46.716
1779423889998,311.718,7918.000,7957.487,7947.211,39.487
1779423890002,307.389,7884.000,7930.688,7914.799,46.688
1779423890018,311.830,7918.000,7958.200,7947.211,40.200
1779423890022,307.501,7884.000,7930.661,7914.799,46.661
1779423890038,311.942,7918.000,7958.912,7947.211,40.912
1779423890042,307.592,7884.000,7931.240,7914.799,47.240
1779423890062,307.704,7884.000,7931.952,7914.799,47.952
1779423890082,307.816,7884.000,7932.664,7914.799,48.664
1779423890102,307.896,7884.000,7933.175,7914.799,49.175
1779423890122,308.008,7884.000,7933.888,8000.509,49.888
1779423890142,308.099,7884.000,7934.466,8000.509,50.466
1779423890162,308.211,7884.000,7935.178,8000.509,51.178
1779423890182,308.323,7918.000,7935.890,8000.509,17.890
1779423890202,308.403,7884.000,7936.400,8000.509,52.400
1779423890222,308.515,7918.000,7937.112,8000.509,19.112
1779423890242,308.627,7918.000,7937.824,8000.509,19.824
1779423890262,308.718,7918.000,7938.402,8000.509,20.402
1779423890282,308.819,7918.000,7939.047,8000.509,21.047
1779423890302,308.910,7884.000,7939.624,8000.509,55.624
1779423890322,309.021,7918.000,7940.336,7967.563,22.336
1779423890342,309.112,7884.000,7940.913,7967.563,56.913
1779423890362,309.235,7884.000,7941.692,7967.563,57.692
1779423890374,304.989,7849.000,7931.362,7916.223,82.362
1779423890382,309.336,7884.000,7942.336,7967.563,58.336
1779423890394,305.100,7849.000,7931.331,7894.212,82.331
1779423890402,309.416,7884.000,7942.846,7967.563,58.846
1779423890414,305.181,7849.000,7931.308,7894.212,82.308
1779423890422,309.528,7884.000,7943.557,7967.563,59.557
1779423890434,305.303,7815.000,7931.274,7894.212,116.274
1779423890442,309.619,7884.000,7944.134,7967.563,60.134
1779423890454,305.415,7815.000,7931.242,7894.212,116.242
1779423890474,305.505,7815.000,7931.217,7894.212,116.217
1779423890494,305.607,7815.000,7931.188,7894.212,116.188
1779423890514,305.697,7815.000,7931.163,7894.212,116.163
1779423890534,305.809,7781.000,7931.132,7894.212,150.132
1779423890554,305.889,7781.000,7931.109,7894.212,150.109
1779423890574,306.022,7815.000,7931.072,7902.853,116.072
1779423890594,306.102,7815.000,7931.049,7902.853,116.049
1779423890614,306.214,7815.000,7931.018,7902.853,116.018
1779423890634,306.325,7815.000,7930.986,7902.853,115.986
1779423890654,306.405,7815.000,7930.964,7902.853,115.964
1779423890674,306.517,7849.000,7930.933,7902.853,81.933
1779423890694,306.608,7849.000,7930.907,7902.853,81.907
1779423890714,306.709,7849.000,7930.879,7902.853,81.879
1779423890734,306.799,7884.000,7930.853,7902.853,46.853
1779423890754,306.911,7884.000,7930.822,7902.853,46.822
1779423890774,307.012,7884.000,7930.793,7914.799,46.793
1779423890779,302.694,7849.000,7932.007,7987.718,83.007
1779423890794,307.113,7884.000,7930.765,7914.799,46.765
1779423890799,302.795,7815.000,7931.979,7987.718,116.979
1779423890814,307.214,7884.000,7930.737,7914.799,46.737
1779423890819,302.906,7815.000,7931.947,7987.718,116.947
1779423890834,307.326,7884.000,7930.705,7914.799,46.705
1779423890839,302.986,7815.000,7931.925,7987.718,116.925
1779423890854,307.416,7884.000,7930.680,7914.799,46.680
1779423890859,303.098,7815.000,7931.893,7933.861,116.893
1779423890879,303.209,7815.000,7931.862,7933.861,116.862
1779423890899,303.300,7815.000,7931.837,7933.861,116.837
1779423890919,303.401,7815.000,7931.808,7933.861,116.808
1779423890939,303.491,7815.000,7931.783,7933.861,116.783
1779423890959,303.603,7815.000,7931.751,7933.861,116.751
1779423890979,303.683,7815.000,7931.729,7933.861,116.729
1779423890999,303.805,7815.000,7931.695,7933.861,116.695
1779423891019,303.885,7849.000,7931.672,7933.861,82.672
1779423891039,303.996,7849.000,7931.641,7933.861,82.641
1779423891059,304.108,7849.000,7931.610,7916.223,82.610
1779423891079,304.198,7849.000,7931.584,7916.223,82.584
1779423891099,304.310,7849.000,7931.553,7916.223,82.553
1779423891119,304.421,7849.000,7931.522,7916.223,82.522
1779423891139,304.501,7849.000,7931.499,7916.223,82.499
1779423891159,304.612,7849.000,7931.468,7916.223,82.468
1779423891179,304.703,7849.000,7931.442,7916.223,82.442
1779423891184,300.500,7781.000,7932.623,7922.304,151.623
1779423891199,304.803,7849.000,7931.414,7916.223,82.414
1779423891204,300.601,7781.000,7932.595,7922.304,151.595
1779423891219,304.915,7849.000,7931.383,7916.223,82.383
1779423891224,300.681,7781.000,7932.573,7922.304,151.573
1779423891239,304.995,7849.000,7931.360,7916.223,82.360
1779423891244,300.792,7781.000,7932.541,7922.304,151.541
1779423891259,305.117,7815.000,7931.326,7894.212,116.326
1779423891264,300.872,7781.000,7932.519,7922.304,151.519
1779423891284,300.983,7781.000,7932.488,7922.304,151.488
1779423891304,301.105,7815.000,7932.453,7988.247,117.453
1779423891324,301.185,7815.000,7932.431,7988.247,117.431
1779423891344,301.296,7815.000,7932.400,7988.247,117.400
1779423891364,301.408,7781.000,7932.368,7988.247,151.368
1779423891384,301.487,7781.000,7932.346,7988.247,151.346
1779423891404,301.599,7815.000,7932.315,7988.247,117.315
1779423891424,301.689,7815.000,7932.289,7988.247,117.289
1779423891444,301.789,7815.000,7932.261,7988.247,117.261
1779423891464,301.901,7815.000,7932.230,7988.247,117.230
1779423891484,301.991,7815.000,7932.204,7988.247,117.204
1779423891504,302.102,7849.000,7932.173,7987.718,83.173
1779423891524,302.213,7849.000,7932.142,7987.718,83.142
1779423891544,302.293,7849.000,7932.119,7987.718,83.119
1779423891564,302.404,7849.000,7932.088,7987.718,83.088
1779423891584,302.505,7849.000,7932.060,7987.718,83.060
1779423891584,298.293,7815.000,7948.377,7942.551,133.377
1779423891604,302.606,7815.000,7932.032,7987.718,117.032
1779423891604,298.383,7815.000,7947.553,7942.551,132.553
1779423891624,302.717,7815.000,7932.000,7987.718,117.000
1779423891624,298.473,7815.000,7946.728,7942.551,131.728
1779423891644,302.796,7815.000,7931.978,7987.718,116.978
1779423891644,298.585,7781.000,7945.711,7942.551,164.711
1779423891664,302.908,7815.000,7931.947,7987.718,116.947
1779423891664,298.696,7781.000,7944.694,7942.551,163.694
1779423891684,298.775,7747.000,7943.967,7942.551,196.967
1779423891704,298.886,7747.000,7942.950,7942.551,195.950
1779423891724,298.976,7747.000,7942.126,7942.551,195.126
1779423891744,299.077,7747.000,7941.206,7949.898,194.206
1779423891764,299.188,7781.000,7940.189,7949.898,159.189
1779423891784,299.278,7747.000,7939.366,7949.898,192.366
1779423891804,299.389,7747.000,7938.350,7949.898,191.350
1779423891824,299.469,7747.000,7937.623,7949.898,190.623
1779423891844,299.580,7781.000,7936.607,7949.898,155.607
1779423891864,299.691,7781.000,7935.590,7949.898,154.590
1779423891884,299.781,7781.000,7934.767,7949.898,153.767
1779423891904,299.892,7781.000,7933.752,7949.898,152.752
1779423891924,299.982,7781.000,7932.929,7949.898,151.929
1779423891944,300.093,7781.000,7932.738,7922.304,151.738
1779423891964,300.204,7781.000,7932.706,7922.304,151.706
1779423891984,300.305,7781.000,7932.678,7922.304,151.678
1779423891998,296.068,7849.000,7968.731,7963.629,119.731
1779423892004,300.405,7781.000,7932.650,7922.304,151.650
1779423892018,296.158,7849.000,7967.908,7963.629,118.908
1779423892024,300.484,7781.000,7932.628,7922.304,151.628
1779423892038,296.269,7849.000,7966.893,7963.629,117.893
1779423892044,300.595,7781.000,7932.596,7922.304,151.596
1779423892058,296.369,7849.000,7965.974,7963.629,116.974
1779423892064,300.675,7781.000,7932.574,7922.304,151.574
1779423892078,296.459,7849.000,7965.152,7963.629,116.152
1779423892098,296.570,7849.000,7964.137,7963.629,115.137
1779423892118,296.681,7849.000,7963.122,7963.629,114.122
1779423892138,296.760,7849.000,7962.397,7963.629,113.397
1779423892158,296.871,7849.000,7961.382,7963.629,112.382
1779423892178,296.982,7849.000,7960.367,7963.629,111.367
1779423892198,297.062,7849.000,7959.642,7906.842,110.642
1779423892218,297.183,7849.000,7958.531,7906.842,109.531
1779423892238,297.262,7849.000,7957.806,7906.842,108.806
1779423892258,297.373,7849.000,7956.792,7906.842,107.792
1779423892278,297.484,7849.000,7955.778,7906.842,106.778
1779423892298,297.563,7849.000,7955.053,7906.842,106.053
1779423892318,297.674,7815.000,7954.039,7906.842,139.039
1779423892338,297.753,7815.000,7953.315,7906.842,138.315
1779423892358,297.875,7815.000,7952.204,7906.842,137.204
1779423892378,297.986,7815.000,7951.191,7906.842,136.191
1779423892398,298.086,7815.000,7950.273,7942.551,135.273
1779423892410,293.755,7815.000,7989.891,8024.010,174.891
1779423892418,298.176,7815.000,7949.453,7942.551,134.453
1779423892430,293.844,7815.000,7989.071,8024.010,174.071
1779423892438,298.265,7815.000,7948.632,7942.551,133.632
1779423892450,293.955,7781.000,7988.057,8024.010,207.057
1779423892458,298.376,7781.000,7947.619,7942.551,166.619
1779423892470,294.034,7781.000,7987.334,8069.072,206.334
1779423892478,298.487,7781.000,7946.606,7942.551,165.606
1779423892490,294.145,7781.000,7986.320,8069.072,205.320
1779423892510,294.235,7815.000,7985.500,8069.072,170.500
1779423892530,294.345,7815.000,7984.487,8069.072,169.487
1779423892550,294.435,7815.000,7983.667,8069.072,168.667
1779423892570,294.546,7815.000,7982.654,8069.072,167.654
1779423892590,294.657,7815.000,7981.641,8069.072,166.641
1779423892610,294.736,7849.000,7980.918,8069.072,131.918
1779423892630,294.857,7849.000,7979.809,8069.072,130.809
1779423892650,294.946,7849.000,7978.990,8069.072,129.990
1779423892670,295.057,7849.000,7977.977,8045.950,128.977
1779423892690,295.136,7849.000,7977.255,8045.950,128.255
1779423892710,295.247,7849.000,7976.242,8045.950,127.242
1779423892730,295.357,7849.000,7975.230,8045.950,126.230
1779423892750,295.436,7849.000,7974.508,8045.950,125.508
1779423892770,295.547,7815.000,7973.496,8045.950,158.496
1779423892790,295.626,7815.000,7972.773,8045.950,157.773
1779423892810,295.758,7849.000,7971.569,8045.950,122.569
1779423892815,291.513,7815.000,8009.561,7956.057,194.561
1779423892830,295.847,7849.000,7970.750,8045.950,121.750
1779423892835,291.624,7815.000,8008.643,7956.057,193.643
1779423892850,295.937,7849.000,7969.931,8045.950,120.931
1779423892855,291.713,7815.000,8007.900,7956.057,192.900
1779423892870,296.047,7849.000,7968.920,7963.629,119.920
1779423892875,291.824,7815.000,8006.982,7956.057,191.982
1779423892890,296.147,7849.000,7968.005,7963.629,119.005
1779423892895,291.924,7815.000,8006.152,7956.057,191.152
1779423892915,292.013,7815.000,8005.410,7995.404,190.410
1779423892935,292.124,7815.000,8004.492,7995.404,189.492
1779423892955,292.234,7815.000,8003.575,7995.404,188.575
1779423892975,292.313,7815.000,8002.920,7995.404,187.920
1779423892995,292.424,7815.000,8002.003,7995.404,187.003
1779423893015,292.513,7815.000,8001.250,7995.404,186.250
1779423893035,292.623,7815.000,8000.239,7995.404,185.239
1779423893055,292.734,7815.000,7999.229,7995.404,184.229
1779423893075,292.823,7815.000,7998.411,7995.404,183.411
1779423893095,292.923,7815.000,7997.497,7995.404,182.497
1779423893115,293.013,7815.000,7996.680,8024.010,181.680
1779423893135,293.123,7815.000,7995.670,8024.010,180.670
1779423893155,293.202,7815.000,7994.949,8024.010,179.949
1779423893175,293.323,7815.000,7993.842,8024.010,178.842
1779423893195,293.433,7815.000,7992.832,8024.010,177.832
1779423893215,293.533,7815.000,7991.919,8024.010,176.919
1779423893227,289.191,7747.000,8028.830,8004.300,281.830
1779423893235,293.622,7815.000,7991.102,8024.010,176.102
1779423893247,289.280,7747.000,8028.089,8004.300,281.089
1779423893255,293.733,7781.000,7990.092,8024.010,209.092
1779423893267,289.370,7747.000,8027.348,8004.300,280.348
1779423893275,293.811,7781.000,7989.372,8024.010,208.372
1779423893287,289.480,7747.000,8026.432,8004.300,279.432
1779423893295,293.922,7781.000,7988.363,8024.010,207.363
1779423893307,289.590,7781.000,8025.516,8004.300,244.516
1779423893327,289.680,7781.000,8024.775,8004.300,243.775
1779423893347,289.790,7781.000,8023.860,8004.300,242.860
1779423893367,289.900,7781.000,8022.944,8004.300,241.944
1779423893387,289.979,7781.000,8022.291,8004.300,241.291
1779423893407,290.089,7781.000,8021.376,8000.685,240.376
1779423893427,290.200,7781.000,8020.460,8000.685,239.460
1779423893447,290.278,7781.000,8019.807,8000.685,238.807
1779423893467,290.399,7815.000,8018.805,8000.685,203.805
1779423893487,290.478,7815.000,8018.152,8000.685,203.152
1779423893507,290.588,7815.000,8017.237,8000.685,202.237
1779423893527,290.698,7815.000,8016.322,8000.685,201.322
1779423893547,290.777,7849.000,8015.670,8000.685,166.670
1779423893567,290.887,7815.000,8014.755,8000.685,199.755
1779423893587,290.976,7815.000,8014.015,8000.685,199.015
1779423893607,291.086,7815.000,8013.101,7956.057,198.101
1779423893627,291.175,7815.000,8012.361,7956.057,197.361
1779423893635,286.951,7815.000,8047.424,8073.486,232.424
1779423893647,291.275,7815.000,8011.534,7956.057,196.534
1779423893655,287.071,7815.000,8046.422,8028.030,231.422
1779423893667,291.385,7815.000,8010.620,7956.057,195.620
1779423893675,287.150,7815.000,8045.770,8028.030,230.770
1779423893687,291.474,7815.000,8009.881,7956.057,194.881
1779423893695,287.260,7815.000,8044.856,8028.030,229.856
1779423893707,291.584,7815.000,8008.967,7956.057,193.967
1779423893715,287.349,7781.000,8044.117,8028.030,263.117
1779423893735,287.459,7781.000,8043.203,8028.030,262.203
1779423893755,287.538,7781.000,8042.551,8028.030,261.551
1779423893775,287.648,7815.000,8041.637,8028.030,226.637
1779423893795,287.769,7781.000,8040.636,8028.030,259.636
1779423893815,287.847,7781.000,8039.985,8028.030,258.985
1779423893835,287.957,7781.000,8039.071,8028.030,258.071
1779423893855,288.067,7781.000,8038.157,8065.527,257.157
1779423893875,288.146,7781.000,8037.507,8065.527,256.507
1779423893895,288.266,7781.000,8036.506,8065.527,255.506
1779423893915,288.345,7781.000,8035.855,8065.527,254.855
1779423893935,288.455,7781.000,8034.942,8065.527,253.942
1779423893955,288.533,7781.000,8034.291,8065.527,253.291
1779423893975,288.654,7781.000,8033.290,8065.527,252.290
1779423893995,288.732,7747.000,8032.640,8065.527,285.640
1779423894015,288.853,7747.000,8031.640,8065.527,284.640
1779423894035,288.952,7747.000,8030.814,8065.527,283.814
1779423894037,284.729,7747.000,8062.564,8048.682,315.564
1779423894055,289.041,7747.000,8030.077,8004.300,283.077
1779423894057,284.818,7747.000,8062.908,8048.682,315.908
1779423894075,289.130,7747.000,8029.339,8004.300,282.339
1779423894077,284.928,7781.000,8063.334,8048.682,282.334
1779423894095,289.240,7747.000,8028.426,8004.300,281.426
1779423894097,285.017,7781.000,8063.475,8087.377,282.475
1779423894115,289.350,7781.000,8027.514,8004.300,246.514
1779423894117,285.127,7781.000,8062.562,8087.377,281.562
1779423894137,285.226,7781.000,8061.737,8087.377,280.737
1779423894157,285.315,7781.000,8061.000,8087.377,280.000
1779423894177,285.425,7781.000,8060.088,8087.377,279.088
1779423894197,285.535,7781.000,8059.175,8087.377,278.175
1779423894217,285.613,7781.000,8058.526,8087.377,277.526
1779423894237,285.723,7781.000,8057.614,8087.377,276.614
1779423894257,285.801,7781.000,8056.965,8087.377,275.965
1779423894277,285.911,7815.000,8056.053,8087.377,241.053
1779423894297,286.031,7781.000,8055.053,8073.486,274.053
1779423894317,286.110,7781.000,8054.404,8073.486,273.404
1779423894337,286.219,7815.000,8053.493,8073.486,238.493
1779423894357,286.329,7815.000,8052.581,8073.486,237.581
1779423894377,286.407,7815.000,8051.933,8073.486,236.933
1779423894397,286.528,7815.000,8050.934,8073.486,235.934
1779423894417,286.606,7815.000,8050.285,8073.486,235.285
1779423894434,282.484,7713.000,8053.865,8042.060,340.865
1779423894437,286.705,7815.000,8049.461,8073.486,234.461
1779423894454,282.594,7713.000,8054.290,8042.060,341.290
1779423894457,286.826,7815.000,8048.463,8073.486,233.463
1779423894474,282.682,7713.000,8054.633,8042.060,341.633
1779423894477,286.904,7815.000,8047.814,8073.486,232.814
1779423894494,282.792,7713.000,8055.059,8042.060,342.059
1779423894497,287.013,7815.000,8046.903,8028.030,231.903
1779423894514,282.902,7713.000,8055.484,8042.060,342.484
1779423894517,287.102,7781.000,8046.168,8028.030,265.168
1779423894534,282.980,7713.000,8055.787,8042.060,342.787
1779423894554,283.090,7713.000,8056.212,8042.216,343.212
1779423894574,283.178,7713.000,8056.555,8042.216,343.555
1779423894594,283.288,7713.000,8056.980,8042.216,343.980
1779423894614,283.377,7747.000,8057.323,8042.216,310.323
1779423894634,283.486,7747.000,8057.748,8042.216,310.748
1779423894654,283.606,7747.000,8058.214,8042.216,311.214
1779423894674,283.684,7747.000,8058.517,8042.216,311.517
1779423894694,283.773,7747.000,8058.860,8042.216,311.860
1779423894714,283.883,7747.000,8059.285,8042.216,312.285
1779423894734,283.992,7747.000,8059.709,8042.216,312.709
1779423894754,284.070,7747.000,8060.011,8048.682,313.011
1779423894774,284.180,7747.000,8060.436,8048.682,313.436
1779423894794,284.268,7747.000,8060.779,8048.682,313.779
1779423894814,284.389,7747.000,8061.245,8048.682,314.245
1779423894834,284.477,7747.000,8061.588,8048.682,314.588
1779423894840,280.147,7747.000,8044.811,8044.009,297.811
1779423894854,284.566,7747.000,8061.930,8048.682,314.930
